==========================================================================================
============================ ALGORITMO MEMETICO GENERACIONAL =============================
==========================================================================================
Datos: _ejemplo | Seed: 12255133 | Cruce: OX2 | Población: 100
k_greedy: 5 | Aleatorios: 80% | k_torneo: 2 | Cruce: 70% | Mutación: 10%
Élites: 1 | k_worst: 3 | Max eval: 50000 | Max seg: 60
Max iter. tabú: 50000 | Tenencia: 3
==========================================================================================

==========================================================================================
=                                   POBLACIÓN INICIAL                                    =
==========================================================================================
       [ 52]  [1, 2, 4, 3...]                 |     322  |  Gen:  1
       [ 53]  [2, 3, 4, 1...]                 |     352  |  Gen:  1
🧬     [ 54]  [3, 2, 4, 1...]                 |     352  |  Gen:  1
       [ 55]  [2, 1, 4, 3...]                 |     370  |  Gen:  1
   ╔═  [ 56]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╚═  [ 57]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
       [ 58]  [3, 2, 1, 4...]                 |     326  |  Gen:  1
       [ 59]  [2, 1, 3, 4...]                 |     342  |  Gen:  1
   ╔═  [ 60]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
   ╚═  [ 61]  [1, 2, 4, 3...]                 |     322  |  Gen:  2
   ╔═  [ 62]  [1, 3, 4, 2...]                 |     328  |  Gen:  2
   ╚═  [ 63]  [1, 3, 4, 2...]                 |     328  |  Gen:  2
   ╔═  [ 64]  [2, 4, 3, 1...]                 |     336  |  Gen:  2
   ╚═  [ 65]  [1, 4, 3, 2...]                 |     344  |  Gen:  2
       [ 66]  [1, 4, 3, 2...]                 |     344  |  Gen:  1
       [ 67]  [3, 1, 4, 2...]                 |     376  |  Gen:  1
🧬 ╔═  [ 68]  [2, 3, 4, 1...]                 |     352  |  Gen:  2
   ╚═  [ 69]  [2, 3, 1, 4...]                 |     396  |  Gen:  2
🧬 ╔═  [ 70]  [3, 2, 4, 1...]                 |     352  |  Gen:  2
   ╚═  [ 71]  [1, 3, 2, 4...]                 |     412  |  Gen:  2
   ╔═  [ 72]  [1, 2, 4, 3...]                 |     322  |  Gen:  2
   ╚═  [ 73]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╔═  [ 74]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
🧬 ╚═  [ 75]  [1, 3, 2, 4...]                 |     412  |  Gen:  2
🧬     [ 76]  [2, 3, 4, 1...]                 |     352  |  Gen:  1
       [ 77]  [1, 4, 2, 3...]                 |     400  |  Gen:  1
       [ 78]  [2, 3, 4, 1...]                 |     352  |  Gen:  1
       [ 79]  [1, 2, 4, 3...]                 |     322  |  Gen:  1
       [ 80]  [4, 3, 1, 2...]                 |     346  |  Gen:  1
       [ 81]  [2, 1, 3, 4...]                 |     342  |  Gen:  1
       [ 82]  [3, 4, 1, 2...]                 |     374  |  Gen:  1
       [ 83]  [3, 2, 1, 4...]                 |     326  |  Gen:  1
🧬 ╔═  [ 84]  [3, 4, 2, 1...]                 |     358  |  Gen:  2
   ╚═  [ 85]  [2, 4, 3, 1...]                 |     336  |  Gen:  2
   ╔═  [ 86]  [2, 3, 4, 1...]                 |     352  |  Gen:  2
   ╚═  [ 87]  [3, 2, 4, 1...]                 |     352  |  Gen:  2
   ╔═  [ 88]  [3, 1, 4, 2...]                 |     376  |  Gen:  2
🧬 ╚═  [ 89]  [3, 1, 4, 2...]                 |     376  |  Gen:  2
       [ 90]  [1, 3, 4, 2...]                 |     328  |  Gen:  1
       [ 91]  [3, 2, 4, 1...]                 |     352  |  Gen:  1
       [ 92]  [2, 4, 3, 1...]                 |     336  |  Gen:  1
       [ 93]  [2, 3, 4, 1...]                 |     352  |  Gen:  1
       [ 94]  [2, 4, 3, 1...]                 |     336  |  Gen:  1
       [ 95]  [3, 2, 4, 1...]                 |     352  |  Gen:  1
   ╔═  [ 96]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
   ╚═  [ 97]  [3, 4, 1, 2...]                 |     374  |  Gen:  2
       [ 98]  [1, 2, 3, 4...]                 |     350  |  Gen:  1
🧬     [ 99]  [3, 4, 2, 1...]                 |     358  |  Gen:  1
   → 33 cruces | 13 mutaciones

♻️ REEMPLAZO:
   [  0]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       -16  📈
   [  1]  [3, 1, 2, 4...]                 |     334  |  Gen:  2  |        +8  📉
   [  2]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [  3]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [  4]  [1, 3, 4, 2...]                 |     328  |  Gen:  2  |       -16  📈
   [  5]  [1, 4, 3, 2...]                 |     344  |  Gen:  2  |       +16  📉
   [  6]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |       -18  📈
   [  7]  [1, 4, 3, 2...]                 |     344  |  Gen:  2  |       +16  📉
   [  8]  [1, 4, 3, 2...]                 |     344  |  Gen:  2  |       -56  📈
   [  9]  [1, 4, 2, 3...]                 |     400  |  Gen:  2  |       +56  📉
   [ 10]  [3, 2, 4, 1...]                 |     352  |  Gen:  2  |       (=)  =
   [ 11]  [2, 3, 4, 1...]                 |     352  |  Gen:  2  |       (=)  =
